TMK,Service_Area,Service_Address,Service_City,Service_Zip,Usage_Type,LINKQ
438009019,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3206 JERVES ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=380090190000
437005045,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3903 HO'OLEPE ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370050450000
437005046,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3905 HO'OLEPE ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370050460000
437005080,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3915 LAWEHANA ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370050800000
437005100,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3934 LAWEHANA ST E,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370051000005
437006025,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3929 HO'OHUKI ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370060250000
437006028,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3941 HO'OHUKI ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370060280000
437006028,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3941 HO'OHUKI ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370060280000
437006052,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3794 HO'OHUKI ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370060520000
437006061,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,3843 HO'OHUKI ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370060610000
437006063,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4267 KA'ILEWA ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370060630000
437006074,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4309 KA'ILEWA ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370060740000
437008077,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4339 LAWEHANA ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370080770000
437008112,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4191 LAWEHANA ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370081120000
437009019,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4221 HANAMAULU RD,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370090190000
437009031,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4275 AIKEPA ST,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370090310001
437010034,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4094 WAIAHI PL,LIHUE,96766,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370100340000
437010041,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4122 LAWEHANA ST,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370100410000
437010050,Lihue WWTP service Hanamaulu 96715 & Lihue 96766,4068 WAIAHI PL,HANAMAULU,96715,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=370100500000
416003046,Waimea WWTP service Waimea 96796,9819 UUKU RD B,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160030460002
416003078,Waimea WWTP service Waimea 96796,4693 MENEHUNE RD,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160030780000
416003092,Waimea WWTP service Waimea 96796,4719 MENEHUNE RD,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160030920000
416004008,Waimea WWTP service Waimea 96796,4654 ALAWAI RD,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160040080000
416005014,Waimea WWTP service Waimea 96796,4563 WAIMEA RD,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160050140000
416005043,Waimea WWTP service Waimea 96796,9857 APE PL,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160050430000
416005043,Waimea WWTP service Waimea 96796,9857 APE PL A,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160050430000
416005081,Waimea WWTP service Waimea 96796,0 MENEHUNE RD,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160050810000
416005086,Waimea WWTP service Waimea 96796,9877 NIMA PL,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160050860000
416006004,Waimea WWTP service Waimea 96796,9944 KAHAKAI RD,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160060040000
416006007,Waimea WWTP service Waimea 96796,9918 KAHAKAI RD,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160060070000
416006016,Waimea WWTP service Waimea 96796,4472 PANAKO RD A,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160060160000
416006031,Waimea WWTP service Waimea 96796,9935 KAUMUALII HWY,WAIMEA,96796,Commercial,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160060310000
416006037,Waimea WWTP service Waimea 96796,9946 WAIMEA RD,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160060370000
416007007,Waimea WWTP service Waimea 96796,9875 KAHAKAI RD,WAIMEA,96796,Mixed,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160070070000
416007007,Waimea WWTP service Waimea 96796,9875 KAHAKAI RD A,WAIMEA,96796,Mixed,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160070070000
416007015,Waimea WWTP service Waimea 96796,9861 KAHAKAI RD,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160070150000
416007040,Waimea WWTP service Waimea 96796,9728 KAUMUALII HWY,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160070400000
416007052,Waimea WWTP service Waimea 96796,9734 KAUMUALII HWY  A,WAIMEA,96796,Mixed,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160070520000
416007052,Waimea WWTP service Waimea 96796,9734 KAUMUALII HWY,WAIMEA,96796,Mixed,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160070520000
418008061,Eleele WWTP service 96705 & Hanapepe 96716,4505 PUOLO RD,HANAPEPE,96716,Mixed,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180080610000
418008061,Eleele WWTP service 96705 & Hanapepe 96716,4505 PUOLO RD B,HANAPEPE,96716,Mixed,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180080610000
418010016,Eleele WWTP service 96705 & Hanapepe 96716,4834 MOI RD,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180100160000
418013057,Waimea WWTP service Waimea 96796,4935 MOI RD,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180130570000
418013057,Eleele WWTP service 96705 & Hanapepe 96716,4935 MOI RD,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180130570000
418014002,Eleele WWTP service 96705 & Hanapepe 96716,3514 KUPA'A ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140020000
418014008,Eleele WWTP service 96705 & Hanapepe 96716,3539 MAKOA ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140080000
418014011,Eleele WWTP service 96705 & Hanapepe 96716,4941 KOKO RD,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140110000
418014014,Eleele WWTP service 96705 & Hanapepe 96716,4950 KOKO RD,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140140000
418014027,Eleele WWTP service 96705 & Hanapepe 96716,3585 MAKOA ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140270000
418014036,Eleele WWTP service 96705 & Hanapepe 96716,3586 KUPA'A ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140360000
418014037,Eleele WWTP service 96705 & Hanapepe 96716,3592 KUPA'A ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140370000
418014049,Eleele WWTP service 96705 & Hanapepe 96716,3521 KUPA'A ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140490000
418014051,Eleele WWTP service 96705 & Hanapepe 96716,3507 KUPA'A ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140510000
418014070,Eleele WWTP service 96705 & Hanapepe 96716,3671 'UWAO ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140700000
418015012,Eleele WWTP service 96705 & Hanapepe 96716,3522 'UWAO ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180150120000
418015013,Eleele WWTP service 96705 & Hanapepe 96716,3526 'UWAO ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180150130000
421012037,Eleele WWTP service 96705 & Hanapepe 96716,505 ILUNA ST A,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210120370000
412008024,Waimea WWTP service Waimea 96796,9661 MAULE RD,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=120080240000
412014019,Waimea WWTP service Waimea 96796,9518 KEOLEWA ST,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=120140190000
412014020,Waimea WWTP service Waimea 96796,9512 KEOLEWA ST,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=120140200000
412014025,Waimea WWTP service Waimea 96796,9490 KEOLEWA ST,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=120140250000
412014075,Waimea WWTP service Waimea 96796,9447 HAHAI PL,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=120140750000
416008006,Waimea WWTP service Waimea 96796,4578 CARL FURUTANI ST,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160080060000
416008006,Waimea WWTP service Waimea 96796,4530 CARL FURUTANI ST,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160080060000
416008006,Waimea WWTP service Waimea 96796,4548 CARL FURUTANI ST,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160080060000
416008024,Waimea WWTP service Waimea 96796,9565 KAUMUALII HWY,WAIMEA,96796,Commercial,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160080240000
416009007,Waimea WWTP service Waimea 96796,9672 HAIKI RD,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=160090070000
421004015,Eleele WWTP service 96705 & Hanapepe 96716,4731 ELEELE RD,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210040150000
421004027,Eleele WWTP service 96705 & Hanapepe 96716,4620 ELEELE RD,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210040270000
421005036,Eleele WWTP service 96705 & Hanapepe 96716,4606 MELEMELE RD,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210050360000
421006006,Eleele WWTP service 96705 & Hanapepe 96716,4583 MIMO PL,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210060060000
421006007,Eleele WWTP service 96705 & Hanapepe 96716,365 HOE ST A,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210060070000
421006007,Eleele WWTP service 96705 & Hanapepe 96716,365 HOE ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210060070000
421006016,Eleele WWTP service 96705 & Hanapepe 96716,215 ULAULA RD,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210060160000
421006043,Eleele WWTP service 96705 & Hanapepe 96716,385 PA'ANI ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210060430000
421007012,Eleele WWTP service 96705 & Hanapepe 96716,4526 PUALEI ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210070120000
421007035,Eleele WWTP service 96705 & Hanapepe 96716,609 LEI'ONI PL,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210070350000
421007046,Eleele WWTP service 96705 & Hanapepe 96716,4639 PUALEI ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210070460000
421007064,Eleele WWTP service 96705 & Hanapepe 96716,4565 ULUPUA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210070640000
421007110,Eleele WWTP service 96705 & Hanapepe 96716,4662 HOKULOA PL,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210071100000
421007114,Eleele WWTP service 96705 & Hanapepe 96716,522 AEWA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210071140000
421007125,Eleele WWTP service 96705 & Hanapepe 96716,586 AEWA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210071250000
421007136,Eleele WWTP service 96705 & Hanapepe 96716,547 LAULE'A ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210071360000
421007154,Eleele WWTP service 96705 & Hanapepe 96716,4706 NANEA PL,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210071540000
421008012,Eleele WWTP service 96705 & Hanapepe 96716,657 AEWA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210080120000
421008038,Eleele WWTP service 96705 & Hanapepe 96716,4652 KULE'A PL,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210080380000
421008043,Eleele WWTP service 96705 & Hanapepe 96716,4645 KULE'A PL,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210080430000
421008082,Eleele WWTP service 96705 & Hanapepe 96716,687 AKALEI ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210080820000
